,Citation Count,Citation Count (Corrected by Age)
2601,2,0.07692307692307693
2602,94,3.6153846153846154
2603,110,4.230769230769231
2604,10,0.38461538461538464
2605,35,1.3461538461538463
2606,53,2.0384615384615383
2607,5,0.19230769230769232
2608,111,4.269230769230769
2609,117,4.5
2610,15,0.5769230769230769
2611,183,7.038461538461538
2612,122,4.6923076923076925
2613,66,2.5384615384615383
2614,104,4.0
2615,16,0.6153846153846154
2616,531,20.423076923076923
2617,35,1.3461538461538463
2618,108,4.0
2619,163,6.037037037037037
2620,11,0.4074074074074074
2621,81,3.0
2622,127,4.703703703703703
2623,10,0.37037037037037035
2624,15,0.5555555555555556
2625,23,0.8518518518518519
2626,67,2.4814814814814814
2627,59,2.185185185185185
2628,54,2.0
2629,62,2.2962962962962963
2630,0,0.0
2631,3,0.1111111111111111
2632,18,0.6666666666666666
2633,72,2.6666666666666665
2634,138,5.111111111111111
2635,324,12.0
2636,11,0.4074074074074074
2637,15,0.5555555555555556
2638,23,0.8518518518518519
2639,121,4.481481481481482
2640,38,1.4074074074074074
2641,22,0.8148148148148148
2642,1,0.037037037037037035
2643,36,1.3333333333333333
2644,2,0.07407407407407407
2645,33,1.2222222222222223
2646,70,2.5925925925925926
2647,65,2.4074074074074074
2648,13,0.48148148148148145
2649,18,0.6666666666666666
2650,23,0.8518518518518519
2651,53,1.962962962962963
2652,152,5.62962962962963
2653,41,1.5185185185185186
2654,47,1.7407407407407407
2655,62,2.2962962962962963
2656,27,1.0
2657,39,1.4444444444444444
2658,29,1.0740740740740742
2659,44,1.6296296296296295
2660,34,1.2592592592592593
2661,27,1.0
2662,29,1.0740740740740742
2663,20,0.7407407407407407
2664,33,1.2222222222222223
2665,52,1.9259259259259258
2666,20,0.7407407407407407
2667,313,11.592592592592593
2668,26,0.9285714285714286
2669,47,1.6785714285714286
2670,19,0.6785714285714286
2671,95,3.392857142857143
2672,11,0.39285714285714285
2673,74,2.642857142857143
2674,22,0.7857142857142857
2675,65,2.3214285714285716
2676,13,0.4642857142857143
2677,29,1.0357142857142858
2678,75,2.6785714285714284
2679,14,0.5
2680,21,0.75
2681,41,1.4642857142857142
2682,3,0.10714285714285714
2683,26,0.9285714285714286
2684,28,1.0
2685,8,0.2857142857142857
2686,6,0.21428571428571427
2687,230,8.214285714285714
2688,43,1.5357142857142858
2689,52,1.8571428571428572
2690,10,0.35714285714285715
2691,0,0.0
2692,61,2.1785714285714284
2693,69,2.4642857142857144
2694,37,1.3214285714285714
2695,32,1.1428571428571428
2696,4,0.14285714285714285
2697,8,0.2857142857142857
2698,4,0.14285714285714285
2699,11,0.39285714285714285
2700,77,2.75
2701,47,1.6785714285714286
2702,18,0.6428571428571429
2703,52,1.8571428571428572
2704,2,0.07142857142857142
2705,21,0.75
2706,5,0.17857142857142858
2707,18,0.6428571428571429
2708,2,0.06896551724137931
2709,10,0.3448275862068966
2710,45,1.5517241379310345
2711,24,0.8275862068965517
2712,15,0.5172413793103449
2713,19,0.6551724137931034
2714,38,1.3103448275862069
2715,33,1.1379310344827587
2716,49,1.6896551724137931
2717,157,5.413793103448276
2718,14,0.4827586206896552
2719,8,0.27586206896551724
2720,4,0.13793103448275862
2721,24,0.8275862068965517
2722,23,0.7931034482758621
2723,22,0.7586206896551724
2724,75,2.586206896551724
2725,44,1.5172413793103448
2726,44,1.5172413793103448
2727,7,0.2413793103448276
2728,2,0.06896551724137931
2729,21,0.7241379310344828
2730,14,0.4827586206896552
2731,48,1.6551724137931034
2732,7,0.2413793103448276
2733,49,1.6896551724137931
2734,32,1.103448275862069
2735,40,1.3793103448275863
2736,33,1.1379310344827587
2737,9,0.3103448275862069
2738,44,1.5172413793103448
2739,15,0.5172413793103449
2740,64,2.206896551724138
2741,20,0.6896551724137931
2742,34,1.1724137931034482
2743,14,0.4827586206896552
2744,98,3.3793103448275863
2745,5,0.1724137931034483
2746,72,2.4827586206896552
2747,17,0.5862068965517241
2748,4,0.13793103448275862
2749,12,0.4
2750,1,0.03333333333333333
2751,121,4.033333333333333
2752,106,3.533333333333333
2753,56,1.8666666666666667
2754,7,0.23333333333333334
2755,2,0.06666666666666667
2756,80,2.6666666666666665
2757,30,1.0
2758,26,0.8666666666666667
2759,44,1.4666666666666666
2760,19,0.6333333333333333
2761,36,1.2
2762,29,0.9666666666666667
2763,29,0.9666666666666667
2764,3,0.1
2765,58,1.9333333333333333
2766,0,0.0
2767,66,2.2
2768,3,0.1
2769,2,0.06666666666666667
2770,94,3.1333333333333333
2771,3,0.1
2772,0,0.0
2773,1,0.03333333333333333
2774,30,1.0
2775,2,0.06666666666666667
2776,24,0.8
2777,18,0.6
2778,54,1.8
2779,111,3.7
2780,128,4.266666666666667
2781,37,1.2333333333333334
2782,62,2.066666666666667
2783,33,1.1
2784,0,0.0
2785,2,0.06666666666666667
2786,25,0.8333333333333334
2787,23,0.7666666666666667
2788,29,0.9666666666666667
2789,4,0.13333333333333333
2790,0,0.0
2791,28,0.9333333333333333
2792,9,0.3
2793,22,0.7333333333333333
2794,31,1.0333333333333334
2795,28,0.9333333333333333
2796,5,0.16666666666666666
2797,13,0.43333333333333335
2798,77,2.566666666666667
2799,61,2.033333333333333
2800,205,6.833333333333333
2801,61,2.033333333333333
2802,16,0.5333333333333333
2803,36,1.2
2804,70,2.2580645161290325
2805,0,0.0
2806,20,0.6451612903225806
2807,6,0.1935483870967742
2808,1,0.03225806451612903
2809,12,0.3870967741935484
2810,22,0.7096774193548387
2811,57,1.8387096774193548
2812,0,0.0
2813,1,0.03225806451612903
2814,0,0.0
2815,99,3.193548387096774
2816,14,0.45161290322580644
2817,184,5.935483870967742
2818,27,0.8709677419354839
2819,28,0.9032258064516129
2820,27,0.8709677419354839
2821,8,0.25806451612903225
2822,24,0.7741935483870968
2823,3,0.0967741935483871
2824,7,0.22580645161290322
2825,44,1.4193548387096775
2826,18,0.5806451612903226
2827,52,1.6774193548387097
2828,46,1.4838709677419355
2829,9,0.2903225806451613
2830,94,3.032258064516129
2831,54,1.7419354838709677
2832,20,0.6451612903225806
2833,104,3.3548387096774195
2834,9,0.2903225806451613
2835,28,0.875
2836,6,0.1875
2837,62,1.9375
2838,4,0.125
2839,7,0.21875
2840,19,0.59375
2841,16,0.5
2842,15,0.46875
2843,2,0.0625
2844,1,0.03125
2845,9,0.28125
2846,17,0.53125
2847,46,1.4375
2848,33,1.03125
2849,49,1.53125
2850,66,2.0625
2851,20,0.625
2852,11,0.34375
2853,12,0.375
2854,15,0.46875
2855,46,1.4375
2856,107,3.34375
2857,103,3.21875
2858,2,0.0625
2859,64,2.0
2860,2,0.0625
2861,27,0.84375
2862,4,0.125
2863,1,0.03125
2864,23,0.71875
2865,131,4.09375
2866,23,0.71875
2867,1,0.03125
2868,12,0.375
2869,1,0.03125
2870,29,0.90625
2871,13,0.40625
2872,284,8.875
2873,3,0.09375
2874,19,0.59375
2875,78,2.4375
2876,4,0.12121212121212122
2877,8,0.24242424242424243
2878,108,3.272727272727273
2879,65,1.9696969696969697
2880,76,2.303030303030303
2881,67,2.0303030303030303
2882,30,0.9090909090909091
2883,25,0.7575757575757576
2884,56,1.696969696969697
2885,25,0.7575757575757576
2886,0,0.0
2887,10,0.30303030303030304
2888,15,0.45454545454545453
2889,22,0.6666666666666666
2890,0,0.0
2891,27,0.8181818181818182
2892,14,0.42424242424242425
2893,9,0.2727272727272727
2894,0,0.0
2895,13,0.3939393939393939
2896,19,0.5757575757575758
2897,141,4.2727272727272725
2898,145,4.393939393939394
2899,86,2.606060606060606
2900,1,0.030303030303030304
2901,39,1.1818181818181819
2902,117,3.5454545454545454
2903,8,0.24242424242424243
2904,19,0.5757575757575758
2905,68,2.0606060606060606
2906,5,0.15151515151515152
2907,14,0.42424242424242425
2908,62,1.878787878787879
2909,17,0.5151515151515151
2910,23,0.696969696969697
2911,9,0.2727272727272727
2912,15,0.45454545454545453
2913,21,0.6363636363636364
2914,19,0.5757575757575758
2915,8,0.24242424242424243
2916,29,0.8787878787878788
2917,23,0.696969696969697
2918,6,0.18181818181818182
2919,13,0.3939393939393939
2920,18,0.5454545454545454
2921,178,5.393939393939394
2922,51,1.5454545454545454
2923,46,1.393939393939394
2924,6,0.17647058823529413
2925,19,0.5588235294117647
2926,76,2.235294117647059
2927,1,0.029411764705882353
2928,17,0.5
2929,15,0.4411764705882353
2930,36,1.0588235294117647
2931,22,0.6470588235294118
2932,5,0.14705882352941177
2933,30,0.8823529411764706
2934,0,0.0
2935,100,2.9411764705882355
2936,2,0.058823529411764705
2937,0,0.0
2938,2,0.058823529411764705
2939,59,1.7352941176470589
2940,172,5.0588235294117645
2941,0,0.0
2942,45,1.3235294117647058
2943,9,0.2647058823529412
2944,1,0.029411764705882353
2945,4,0.11764705882352941
2946,64,1.8823529411764706
2947,1,0.029411764705882353
2948,3,0.08823529411764706
2949,35,1.0294117647058822
2950,129,3.7941176470588234
2951,1,0.029411764705882353
2952,20,0.5882352941176471
2953,31,0.9117647058823529
2954,1,0.029411764705882353
2955,7,0.20588235294117646
2956,59,1.7352941176470589
2957,39,1.1470588235294117
2958,38,1.1176470588235294
2959,60,1.7647058823529411
2960,58,1.6571428571428573
2961,50,1.4285714285714286
2962,24,0.6857142857142857
2963,12,0.34285714285714286
2964,13,0.37142857142857144
2965,41,1.1714285714285715
2966,5,0.14285714285714285
2967,0,0.0
2968,0,0.0
2969,5,0.14285714285714285
2970,2,0.05714285714285714
2971,0,0.0
2972,16,0.45714285714285713
2973,2,0.05714285714285714
2974,57,1.6285714285714286
2975,1,0.02857142857142857
2976,40,1.1428571428571428
2977,22,0.6285714285714286
2978,20,0.5714285714285714
2979,64,1.8285714285714285
2980,24,0.6857142857142857
2981,7,0.2
2982,67,1.9142857142857144
2983,11,0.3142857142857143
2984,40,1.1428571428571428
2985,95,2.7142857142857144
2986,5,0.14285714285714285
2987,11,0.3142857142857143
2988,17,0.4857142857142857
2989,0,0.0
2990,50,1.4285714285714286
2991,4,0.11428571428571428
2992,1,0.02857142857142857
2993,10,0.2777777777777778
2994,34,0.9444444444444444
2995,2,0.05555555555555555
2996,4,0.1111111111111111
